-0.85414	-0.42231	0.10938	0.74461	-0.95227	-0.8594	-1.6963	-0.081743	0.25303	0.89035	2.3342	0.38206	0.37233	-0.074582	-0.98726	0.90026	-2.3343	-0.49653	-0.62627	0.61378	0.38265	0.62617	-0.1224	0.24888	0.015363	0.88698	0.47948	0.26452	1.0354	0.86274	-1.363	1.3418	-0.30469	-0.83364	-0.51654	-0.79761	-0.48073	0.88335	-1.8199	-0.10716	-0.92346	0.33741	0.84935	1.1066	0.4858	-0.45159	0.064434	-0.68776	0.50446	0.063955	-0.97053	0.13323	-0.11027	0.36972	-0.26346	0.35687	0.52988	-1.0079	1.0475	-0.14383	-0.61797	-0.17016	0.76751	-1.6567	0.039871	-0.9299	0.9045	0.54586	0.69677	-0.77826	-0.65953	0.17164	1.3542	-1.2438	-1.0176	0.20838	0.15194	0.62334	1.1186	0.80739	-1.0642	-0.30779	-0.23632	-0.6931	-0.27377	0.55455	0.11309	-0.03168	0.41242	0.040656	-0.20127	0.86898	0.31011	1.2914	1.538	-0.61881	1.0992	-0.34601	1.2237	0.060026	0.38687	0.47462	-0.48786	0.94908	0.26238	0.40143	0.48018	-0.30303	0.73104	0.70878	0.5359	0.41119	-0.42513	-0.11457	-0.91318	0.41984	-0.96235	0.14264	-0.38735	1.2894	0.3583	-0.17736	1.0943	0.8959	-0.066896	0.83887	0.65294	-0.37693	-0.86627	0.48105	0.94654	0.6353	0.054421	1.1577	0.87891	-0.91683	0.45049	-0.57007	-0.45672	0.11376	-0.68848	-1.6732	-1.632	-1.0794	-0.08118	-1.2787	-0.1055	0.49483	-0.27943	-0.44566	0.64673	2.1228	-0.0086092	0.57383	0.48719	0.5761	0.53806	-0.11306	0.19162	-0.22112	-0.62631	0.57614	0.40588	0.83436	-0.30112	1.0319	-1.0253	0.97246	0.68871	0.77258	1.7297	-0.017525	-0.56489	-0.018478	0.011409	-0.62165	0.8714	-0.095063	-1.5072	0.27758	-1.3605	-0.98376	-0.17438	-0.28877	0.74082	-0.28822	2.3954	0.066291	2.2715	-0.23118	0.71882	-0.22847	0.45331	-0.92547	-0.40465	-0.81936	-1.2604	-0.91535	-0.069079	0.21805	0.12606	0.30574	0.069186	-1.3244	1.1717	-0.79444	0.078756	-0.26113	1.1326	0.38411	0.54453	0.14786	0.57109	0.60849	-0.99358	-0.9565	0.56153	-0.46392	0.46454	-0.95533	-0.49424	0.063359	0.27062	-0.57609	0.32096	0.53901	0.38993	-1.1946	0.51107	0.057051	0.8272	-1.529	0.057022	-0.64287	0.38386	-0.055634	0.0075813	0.28153	0.69719	0.23485
-0.16655	-0.3329	-1.2079	-0.041238	0.22787	1.2657	-0.18394	-0.40339	-0.34043	0.83914	1.4756	0.17717	1.2884	0.8443	0.15028	0.76541	0.54797	-0.12864	0.54566	-0.56787	-0.022009	-0.5027	0.49587	-0.56617	0.45951	-1.2843	1.191	1.0105	-0.98274	0.87631	0.51551	-0.4843	0.14409	0.37284	-0.63932	0.95791	-1.1727	-0.60471	-0.62998	-0.69175	-0.067724	-0.293	0.28886	0.69034	0.47649	0.20239	-0.2244	-0.11317	-0.1635	0.77884	0.47742	-0.77536	0.58778	-0.74148	0.85008	0.013321	-1.3422	0.26362	-0.8538	0.22188	0.20233	-0.66757	0.74335	-0.28929	-0.63339	-0.17991	-0.2051	0.13405	-0.32237	0.10763	-0.047591	0.15537	-0.32017	-0.52753	0.53564	0.39742	-1.0962	0.74226	1.4292	-0.14057	-0.96429	-0.24349	0.71331	0.35698	0.81843	-0.58476	-0.11778	1.2293	0.12723	-0.55691	-0.31739	0.015804	0.55514	-0.55395	0.22662	-0.3176	0.16331	-0.11028	0.60794	0.72289	-0.060037	-0.28999	0.84958	-0.022733	-0.016495	-0.11381	0.49044	0.84854	0.054234	-1.4217	0.36418	0.39935	0.12809	0.05501	0.41636	-1.0309	-0.2967	0.020427	0.84733	-0.051869	-0.23877	-0.019249	0.26001	0.43596	-0.80314	0.01059	0.97625	0.48838	0.59829	1.2156	-0.21203	0.49178	-0.62674	-0.085465	-0.26709	-0.50047	0.27012	1.3024	0.30339	-0.26994	0.47739	0.74176	-0.38994	0.60482	0.029442	0.47799	-0.11853	0.2757	-0.43551	-0.4021	0.59168	0.54401	0.25467	-0.081279	-0.24017	0.013936	-0.28204	-0.022923	-0.019892	-0.32007	-0.4916	-0.8422	-0.63214	-0.29594	-0.049661	0.87519	-0.2788	1.4172	-0.20616	-0.028269	0.31632	0.4477	1.2404	0.30637	-0.57683	-1.1697	1.3232	0.13307	0.095148	-0.64477	-0.47831	-1.1254	0.45924	-0.49581	0.2773	1.1889	-0.38292	0.064501	0.089506	-0.7597	-1.0137	0.50641	-1.811	0.34768	0.21507	-0.21883	-0.76597	0.39551	0.44887	-0.20106	0.42633	-0.90127	0.71999	-0.88946	0.45683	-0.096591	0.54549	-0.67766	-0.19646	-0.37065	1.5845	0.037493	0.18936	0.10239	0.28255	-1.107	0.93301	0.22147	-0.73778	-0.065827	2.1436	0.45553	-0.85991	0.60481	1.009	-0.9311	0.94434	0.44889	-0.47209	0.11143	-1.3941	0.92	-0.64619	0.13322	0.11316	-0.52239	0.32863	-1.447	0.22331	-0.72052
-0.12137	-0.74251	-0.50037	0.3314	0.063925	0.20004	-1.33	0.24126	0.75878	1.2574	1.173	1.1789	0.078803	0.73299	-1.244	2.1415	-1.7577	-0.62902	-0.66026	-1.4742	-0.0078629	-0.45758	0.27105	-0.178	-0.85558	0.1345	-1.2677	-0.3306	-0.35235	0.37529	-1.2086	0.173	-0.16947	1.3763	-0.81773	-0.90301	0.31445	0.0052733	-0.45188	-0.257	0.046955	0.89579	-0.68233	0.38045	1.2268	0.57051	0.060734	-0.078822	-0.1958	0.64551	-0.93801	1.0781	0.24053	-0.48958	-0.7739	-0.63815	-0.82569	0.049776	-0.50016	-0.48682	-0.47039	0.87038	-0.43991	-0.19414	1.1742	-0.78036	0.45831	0.057414	0.95901	-0.55561	-1.8944	-1.0349	-0.19559	0.28061	-0.10595	-0.39901	-0.22829	0.2674	1.1657	0.82766	-0.36585	-0.032394	-0.57295	-0.44906	0.22484	0.23432	-0.8804	0.6238	1.1506	0.29596	0.71409	-0.028672	1.648	-0.049599	0.39193	-0.71747	0.14465	-0.094573	0.87583	-0.02885	0.095644	0.42622	-0.01376	0.55314	-0.66748	0.15177	-0.54744	-0.5726	-0.026193	-0.97953	0.46805	0.064258	0.69184	-0.15134	-0.46313	0.10668	-0.33419	-1.6655	-0.62516	0.4385	-0.88283	0.21964	0.20676	-0.064191	-0.21104	-0.28067	0.94468	0.4205	-0.3049	0.1557	0.61801	-0.50665	-0.36181	0.0083028	0.31934	-0.67529	0.87006	-0.55037	-0.13127	1.081	0.15395	-1.3211	-1.8619	-0.86335	-0.33335	1.8739	0.14136	0.067122	0.078013	0.28018	1.1754	0.95992	0.24082	-1.3726	-0.0011627	1.2449	0.36918	0.7497	-0.91406	-0.74019	-0.33082	-0.19235	0.35114	0.30891	-0.16471	-0.6122	-1.6927	-0.45256	0.5113	-0.36718	-0.96762	-0.10499	-0.89287	-0.46023	0.30097	0.42403	-0.17181	0.066534	-0.55111	0.97668	-1.117	-0.53374	-0.44004	0.68414	-1.5466	0.3811	0.25084	0.45473	-0.053264	-0.064479	-0.92326	-0.05847	-0.13958	-0.94407	2.0768	0.82963	0.15785	-0.13445	0.28175	0.27978	1.1386	0.52659	0.27306	-0.17722	0.0068644	0.11694	0.051266	-0.3078	0.2257	0.82789	0.75721	-0.64289	0.21272	0.92026	0.82886	0.73636	-0.077368	1.0431	0.58495	0.20272	-0.36757	1.0226	0.60318	-0.042429	-0.83094	-0.11206	-0.32131	-0.30041	-0.35787	0.32154	1.2754	-0.29333	-0.71612	-0.041404	-0.87702	-0.17901	0.18849	-0.15075	-0.85401	-1.5041
1.6434	-0.51148	-0.9345	0.83325	-0.48524	-0.21076	-0.71866	-0.73665	0.68069	0.22927	1.1798	0.18602	0.418	1.2284	-0.56181	0.20326	-1.7556	-0.21036	-0.26957	-1.0357	-0.2036	0.37905	-0.099296	1.0876	-0.2695	0.087735	0.35594	-0.81678	-0.099349	1.2154	-0.41482	-0.74249	-0.19579	-0.47586	1.1594	0.30979	0.045997	0.26521	0.75047	-0.054264	-0.26885	0.17896	-0.49591	0.3093	0.98516	-0.11941	0.43271	0.18787	-0.42664	-0.26198	0.97286	-0.36782	-0.16714	-0.3613	-0.04693	0.055825	-0.035643	-0.71418	-0.1097	-0.49393	0.20049	-0.085209	-1.0117	0.25288	0.38827	-0.14464	-1.7373	-0.0017345	-0.012073	-0.44533	-0.79467	-1.0758	0.32326	-0.42692	-0.71418	-0.41891	0.61377	1.0114	-0.49683	0.7243	-0.66661	0.3604	0.19259	0.86463	-0.25761	0.057999	-0.37222	-0.40228	-0.39234	0.60692	0.59907	-0.47967	-0.34837	-0.55203	-0.079995	0.38353	-0.42139	-0.41132	-0.12485	-0.73689	-0.55737	-0.55649	0.36473	-0.45066	0.18713	-0.96968	0.59912	-0.52483	0.17916	0.37264	0.23119	1.5309	0.13484	-0.41527	1.0942	0.42328	-0.089769	1.2587	-0.25433	-0.011197	0.19797	-0.26833	-0.28321	0.14845	-0.93629	0.14698	-0.42094	-0.58167	-0.39421	0.080395	0.3319	-0.4191	0.37641	-0.77584	-0.14724	0.083799	0.16471	0.63575	-0.63001	0.42268	-0.069396	0.0012351	-0.21602	0.49692	0.48966	0.76308	0.61089	-0.099558	-0.38816	-0.23179	-1.3648	0.50322	0.042951	-0.0059205	0.82654	1.3213	0.78804	-0.91638	0.44349	-1.056	0.70167	-0.7515	-0.65847	0.098135	-0.88874	-0.041079	0.3247	-0.16835	-0.10898	0.66188	-0.83849	-0.10782	0.49912	0.36499	0.97598	1.1508	0.18439	0.81893	0.19808	-0.34484	0.087789	1.5697	-0.50029	0.6873	0.014456	0.16379	0.60483	-0.75291	-0.80805	1.2041	0.67437	-0.078911	0.88822	-0.080507	-0.061021	0.020774	-0.081247	0.15983	0.96936	1.5647	0.33507	0.95639	0.31433	-0.05681	-0.10589	1.1239	-0.57711	-0.24869	-0.31914	-0.7543	0.2953	-0.32218	-0.64887	-0.42926	-0.021742	-0.088164	-0.52046	-0.048568	-0.9482	0.58421	1.1526	-0.49851	0.61485	0.70726	-0.14584	-0.21664	0.81122	0.36191	0.058743	1.3001	0.33389	0.09613	0.30358	0.35464	0.21363	-0.49066	0.0092925	0.16405	-0.0077599	-0.55767
-0.52694	-0.083262	-0.8962	0.86062	0.3844	-0.98047	-1.1626	-1.25	-1.413	1.7046	1.1607	0.49628	1.4088	0.031079	0.63877	1.947	-0.43151	-0.79095	-0.056079	0.67113	0.087249	-0.0022285	1.3685	1.2658	0.032714	0.58612	-0.24858	0.46078	0.98418	-0.60518	0.81826	-0.3114	1.2078	0.27209	0.68265	0.20442	0.39499	-1.0087	0.98301	0.19573	-0.11724	0.25006	-0.20552	-1.249	-0.56965	-0.81406	1.2263	1.0333	1.6607	-0.38481	0.7193	-0.80009	-0.41691	-0.2548	-0.85075	0.88272	-0.63765	0.30321	0.040519	-1.5913	-0.90956	-0.38976	-1.0967	-1.1251	-1.066	-0.43215	0.31806	-1.3435	-1.4425	0.47288	0.34784	0.72698	0.29926	0.59774	-0.74667	0.70692	-0.66893	0.87992	-0.40933	-0.57607	-0.4509	-0.35992	0.59892	-0.98005	-0.10145	-1.3903	-0.60213	-0.66141	0.35661	-0.92849	0.69304	0.037786	-1.2203	-0.2651	0.85133	0.30837	-0.72817	-0.66024	-1.3752	0.24028	0.052927	0.13815	0.79969	-1.1595	0.86542	-1.3852	-0.27799	-1.6501	0.48764	-0.46318	-0.0877	0.059198	-0.13573	0.36162	0.8135	-0.70334	0.16879	-0.30039	0.68001	-1.6057	0.34636	1.2603	-0.45594	-0.55664	0.38955	0.26511	-0.10911	-1.1336	-0.86629	-0.34828	0.14456	0.67859	-0.0052434	-0.85691	-0.37066	0.35267	0.083601	-0.83521	-0.59926	0.45767	1.3453	0.34902	-1.1281	-0.087372	-1.0892	1.2686	0.74335	-1.1362	-0.54266	0.37905	-0.45222	1.2592	-0.45117	0.21975	0.63437	0.50067	0.083897	-0.13134	0.35145	0.62337	-1.3152	-1.2703	-1.2601	-0.80022	0.15465	-0.77081	-1.3297	-0.80983	1.3437	1.6924	0.22649	1.2236	0.92386	-0.43816	-1.2532	0.31239	0.37629	-1.1694	0.34664	-0.49919	0.80973	-0.20669	-0.24609	0.21597	-0.96742	0.85128	-0.50766	0.43642	-0.37211	-0.013994	-0.2289	0.87856	-0.15072	-0.13015	0.17963	0.46312	1.4868	1.4384	-0.59142	-0.82732	-0.47212	-0.19847	1.24	-0.6926	1.7445	-1.1092	-0.51822	0.70012	-1.3534	-0.32632	0.3506	-1.2033	-0.49798	-0.72413	-0.05465	0.69686	-0.070615	0.45735	0.22799	0.079655	-0.92517	-1.1209	0.16769	-0.36798	-0.29516	-0.68046	-1.0535	0.94662	-0.10035	-0.46841	-0.73962	0.60187	2.0252	1.1989	0.035501	0.94558	-0.069707	0.43968	-0.16272	-0.91188
0.43776	-0.26968	-0.42055	0.88843	-0.19531	0.59671	0.29458	-1.581	-1.1091	0.61985	1.2115	0.45746	2.0796	-0.1005	0.14957	1.7498	-0.5531	-1.6107	0.68315	0.37088	1.6318	0.51229	0.67541	0.24412	-0.40007	0.17483	0.0039907	-0.95932	-0.48503	1.1766	0.0076665	-0.09898	-1.7247	-0.8953	-0.71153	-0.69982	0.39584	-1.0223	0.33802	-0.66103	-0.94109	0.43214	0.36212	-0.23353	0.14198	0.13473	0.73891	0.57151	0.14139	-0.47178	-0.66651	0.53549	-0.63409	-0.13138	-0.87497	-0.20962	0.16871	0.2335	0.59797	-0.12299	-0.3008	-0.40939	-0.22882	1.2022	-0.38796	0.034262	-1.556	0.015393	-0.89317	-0.28571	-0.29442	-1.0389	0.23112	0.88501	-0.59685	-0.68071	-0.85859	0.080303	-0.78219	0.039969	0.56335	0.81166	0.19612	-0.17895	0.10151	-0.57868	0.55183	-0.39988	0.6063	0.097007	-0.44239	-0.13482	-1.2183	-1.0406	-1.0309	0.73111	0.63698	-0.33868	0.33291	1.7835	-0.98543	-0.010567	-0.29322	-0.17992	-0.045291	0.060598	0.083454	0.15646	-0.043242	0.3872	-0.58762	1.8575	0.78031	-1.3739	-0.35347	-0.71578	-0.67136	-0.48369	-1.3868	0.21779	-0.90202	-0.26562	1.9492	0.39769	-0.42231	-0.98319	1.049	0.81663	-0.3682	0.18733	0.72266	0.23323	-0.42026	-0.86972	-0.50276	-0.42102	0.25072	0.11611	0.11282	-0.54127	0.49099	0.57677	-0.3568	-0.44928	0.39484	-0.55766	-0.49483	0.33039	0.5831	-0.63332	0.46907	0.68572	0.20988	-1.0704	-0.74753	-0.51807	-1.1668	1.4385	-0.42443	-0.60055	0.087813	-0.32988	-1.0867	0.19644	0.36294	0.25182	1.1403	2.0708	-0.33261	0.98977	-0.10264	-0.3585	-0.72764	0.46977	-0.041383	1.0051	-0.6236	-0.03483	0.73101	-1.7169	0.54454	-0.21712	0.16478	-0.91859	-0.19953	0.41347	1.153	-0.076659	-1.5259	0.74176	0.24907	-0.7175	0.47487	0.81562	0.032173	-0.82178	0.93516	1.0698	-0.55363	0.12704	0.042965	0.84366	0.96516	-1.0092	-0.63324	0.61056	0.89102	-0.42021	-1.2494	-1.088	-0.16182	0.89235	1.0099	0.29048	0.38936	-0.11172	-0.0036776	0.16136	0.18227	-0.34235	-0.64096	-0.96281	-1.0583	-1.4933	-1.4756	-1.2136	0.4279	-0.33199	-1.3586	0.47527	0.27883	-0.074228	-1.2806	0.094972	0.35537	-0.32141	0.19454	0.22109	0.11729	0.5757
0.26042	0.17979	-1.2031	0.32837	0.06591	-0.50561	0.047688	-1.4254	-0.92267	0.8638	1.0164	0.17893	0.57852	-0.86542	0.64142	1.068	-1.4872	-1.2638	-0.79941	0.29794	0.91549	0.69032	0.34099	-1.3371	0.96873	-0.51309	0.61312	-0.19167	0.43516	-1.5921	0.084934	-1.8343	-0.93463	-1.1975	-0.0048146	0.63314	0.14582	1.1445	0.35825	-0.45106	-0.64516	-0.3193	0.064573	0.12567	1.2149	0.57592	-0.38992	0.62214	0.075028	1.772	0.12558	0.33431	-0.64879	-0.82589	0.25606	1.6395	0.14962	-0.70559	-1.6809	-0.4985	1.5668	0.64146	0.97246	0.12412	0.85621	0.048256	0.60638	0.0041834	-0.24202	-0.94722	-0.84793	-0.90895	-0.3322	-1.1855	0.35536	0.53448	1.3511	-0.6334	-0.70856	-1.2266	1.3206	0.33697	-0.74409	-0.17958	0.56827	-0.92147	-0.051384	0.20525	-1.3803	0.31089	1.7675	0.35595	-0.85317	-0.43138	-0.50022	-0.25027	-0.31886	-0.30554	-0.26546	0.1163	0.15052	0.36098	0.23283	1.1616	1.4793	-0.43496	1.0053	-0.44454	0.6811	-0.12485	-0.46485	0.82113	0.75962	-0.28176	-0.14062	0.65645	-0.20415	-0.52017	0.386	-0.60528	-0.84524	1.2821	-1.7007	0.60836	-0.29242	0.40151	-0.59634	0.0046965	0.60341	-0.42411	-0.18565	0.83101	1.0179	0.79992	-0.37108	-1.2459	0.44286	-0.81447	0.34675	-0.26042	0.27728	1.0494	-0.68539	0.27655	0.042534	0.92465	-0.089504	-0.40813	-0.40812	0.33736	-0.21579	-0.43948	-0.34173	-1.3259	-0.21941	0.21764	-0.6092	0.027609	-0.86269	-0.53861	-0.45643	-0.38885	-0.20445	-0.55115	0.70741	0.36802	-0.41582	-0.73596	1.1013	0.41851	-0.96264	-0.2062	1.3436	-0.167	0.12577	-0.61998	-1.532	-0.59172	0.49985	-0.47584	-1.5735	-0.65032	0.24126	-0.49952	1.5919	-0.454	-0.11748	-1.0746	0.34438	-1.2342	0.47586	-2.2125	-0.26513	0.38586	0.58017	-0.68924	-0.26508	0.15628	0.62119	-0.27876	-0.7057	0.59244	0.049823	0.26828	-0.20544	1.0462	-0.55037	0.16842	0.062619	0.38112	-1.042	-0.2678	-1.1595	-0.64677	-1.0276	-1.2192	-0.56807	-0.96962	0.59579	1.245	0.035244	-0.918	0.88244	0.36205	0.69798	0.048266	-0.3402	0.4875	-0.96223	-0.15824	0.019599	-0.19356	-0.24594	0.44551	0.86559	-0.22396	-0.51877	0.17087	1.1169	1.0019
0.36652	0.75158	-0.12738	-0.33086	0.28115	-2.0699	-0.71625	-1.4744	0.64872	1.5509	1.4257	0.31083	-0.023569	1.4904	-0.24522	1.235	-1.5638	-1.9882	0.06793	1.7555	-1.6106	0.75869	-0.083469	-1.0323	0.74823	0.15627	0.30851	-0.031478	0.9981	-0.53582	-0.010332	-1.2824	-0.38028	-0.66957	-1.2974	0.19414	1.8636	-0.39309	0.20561	-0.60609	0.75349	0.034748	0.37846	1.8426	-0.27389	0.17369	-0.22602	0.544	-1.7851	-0.38281	-0.71155	-1.1013	-0.29992	-0.79697	-0.46754	0.38345	0.51447	0.034064	0.32287	-0.03333	-0.35792	0.60877	-0.83767	1.4716	0.55281	0.68089	-0.056839	-0.23674	0.23629	0.21293	0.24469	0.66548	-0.084493	0.049779	0.50643	1.0419	0.16118	0.874	0.032991	0.42367	-0.75289	-1.1005	0.028185	-0.84575	0.64832	-0.71343	-0.28904	0.74078	0.2836	-0.018332	0.449	1.3443	2.3551	-0.08512	-0.50803	-0.0074522	-0.14423	-0.15846	-0.30399	0.90787	-1.084	0.74516	0.12989	0.13194	0.23011	-0.35374	-0.2563	-0.26544	-0.031787	-0.2567	-0.072394	0.4817	-0.21369	0.71693	-0.60358	1.1632	-0.50862	0.73415	-0.64844	-0.76222	0.49421	0.71138	-0.018298	0.089415	0.23197	-0.50146	-0.49572	-0.14202	-1.5318	-0.10206	0.035195	0.001388	0.44273	0.10021	0.80863	-0.095816	-1.2881	-0.31441	0.20993	0.87151	0.11209	1.0232	0.032633	0.38545	-0.07821	0.049385	1.3751	1.0056	-0.81881	-0.26078	0.1424	-0.2131	0.31239	0.040146	-1.3978	0.70435	0.31028	-0.072035	1.031	0.38836	-0.20282	-0.0708	-0.20596	0.15769	-1.0297	-1.3987	0.21429	0.98762	0.73295	0.71174	-0.88913	-0.74967	-0.95561	-1.75	-0.42456	1.1716	0.067925	0.041773	0.79248	0.66034	0.39743	0.41926	-0.058164	0.29249	-0.5965	0.82989	0.043062	0.33658	0.38104	-1.2056	-0.51038	0.4806	0.16264	-0.24066	0.19101	0.13713	0.93805	0.15527	1.1004	0.24269	-1.3175	-0.39436	0.7739	-0.40407	-0.45925	-0.75956	-0.928	0.77572	-0.42878	0.066419	-0.33754	0.32047	0.22091	0.73174	-0.15256	-0.81744	-0.95609	-0.8024	-0.24626	-0.12464	-1.3487	0.48834	1.1189	-0.61442	-0.45515	-0.53142	0.49172	0.37772	0.47184	0.22224	-0.46274	0.39394	-1.0799	0.48969	-1.083	0.73859	0.57064	-1.2281	-0.084623	0.1023
0.46764	-1.2984	-0.81139	-0.5918	0.17005	0.40621	0.87519	0.077435	1.042	0.37769	1.3724	0.03391	1.6039	-0.40953	1.0915	-0.09987	-0.55784	0.086472	-0.075318	-0.34038	-0.19076	0.021623	0.11422	1.4941	-0.16425	0.24167	-0.54031	-0.018529	-0.65737	0.50931	0.42983	0.16993	-0.39959	-0.85306	-0.66551	0.51921	-0.96968	0.0059407	-0.97126	-0.062928	0.48551	0.53876	-0.25743	0.13825	0.43774	-0.38746	0.85942	-0.85376	-0.18868	0.46046	0.51297	0.55681	2.0477	0.14371	-0.23714	0.064866	0.31651	-0.063457	-0.216	-0.083655	0.7898	-0.14853	-0.283	1.0137	-0.29497	0.82068	0.4688	-0.26365	-0.015382	0.52306	-0.48411	-0.40997	-1.5322	-0.50686	-0.99551	-0.086451	-0.3823	0.14656	0.55742	-0.39985	0.49422	-1.0177	0.38621	0.56593	0.72678	-0.31546	-0.14098	0.016233	0.26981	0.41347	-0.043738	0.058962	0.31765	0.016022	-0.13117	0.25279	0.73028	0.388	-1.1043	-0.40764	1.6701	0.24891	-0.1911	0.42902	-0.87123	0.24943	-0.80966	-1.0767	-0.029181	0.81134	0.92051	-0.73561	-0.66702	1.3755	0.29629	-0.46769	-0.58391	-0.15525	0.67506	0.77028	-0.39009	-0.96035	-0.56393	0.32794	1.539	0.5202	0.19762	0.38038	0.92504	-0.51415	0.67705	0.32185	0.14868	-0.69264	0.957	0.21129	-0.080668	-0.39017	0.38612	0.13385	-1.0987	-0.57684	-0.86406	0.29213	0.5411	-0.34786	-0.25039	-0.60237	-0.29003	-1.5602	0.2717	0.33273	-1.859	1.2293	-0.25477	-0.3927	-0.76358	1.0174	0.33399	-0.1306	0.021601	-0.57434	-1.0833	0.058434	-0.070249	-0.28869	-0.15965	0.49102	0.37076	-0.6076	-0.44244	0.091501	-0.95423	0.20348	-0.05344	0.089976	0.35447	0.20261	0.25519	-0.29952	0.46711	-1.0458	-0.66238	0.23906	-0.6024	-0.66866	-0.47315	0.78745	0.43647	-0.21779	0.20056	0.61005	0.24818	1.2192	0.71948	-0.23996	0.47918	-0.42552	-0.12315	0.7861	0.11427	0.22408	1.5755	0.026363	1.0194	0.10057	-0.31716	-0.52256	-1.3185	0.74235	-0.27748	-0.32519	0.094915	0.78497	-1.4125	-0.34376	0.92128	1.0295	1.0036	0.2101	-0.008239	-2.1939	-0.27731	-0.12911	0.53132	0.89093	0.51695	-0.22547	-0.090573	-0.46007	-0.39339	0.31738	0.18214	1.0352	1.3163	0.52462	-1.0289	0.080104	1.2148	0.36431
0.33164	0.27506	-0.31128	-0.37634	-0.70953	0.68207	-2.3838	-0.65885	-0.18375	2.1422	1.3185	-0.12499	0.90032	-0.05692	-0.82664	1.326	-0.017832	0.024617	0.52111	-0.85414	-0.13461	-1.8739	0.058127	-0.13464	0.052078	0.17601	0.12613	1.0771	0.54577	-0.18434	-0.25479	0.064922	1.1236	0.4741	-0.80945	-0.43733	-0.22765	-0.717	-0.5663	-0.16258	-0.47075	-1.2563	-1.1681	0.35747	0.8243	-0.73281	0.053939	-1.1	-0.089745	0.041394	0.068035	0.33828	-0.50258	-0.16584	-0.2616	0.3754	0.63454	0.53329	-0.04707	0.48215	0.36135	-0.14702	0.46341	0.18763	0.72702	-0.39051	-0.37828	1.0675	-0.52698	-0.5091	0.26831	-0.81498	-0.66668	-0.44277	0.83127	-0.49092	-0.75896	-0.90407	0.77189	-0.90294	1.1501	1.2228	-0.9111	0.04747	0.83588	-0.6532	0.36698	0.75456	0.081782	-0.67772	-0.16827	1.0849	-0.13131	-0.20621	0.62432	-0.54352	-0.45729	0.93359	-0.43119	-0.39436	2.1852	0.0063246	1.1254	0.51418	0.76881	0.20533	0.67741	-0.45188	-0.017942	-1.4894	-1.23	-0.55303	-0.13508	0.4826	0.53842	0.76114	0.47486	0.17369	1.1345	0.65557	0.8642	0.22826	0.3209	1.0269	-0.39013	1.06	-0.19988	-0.41247	0.36106	0.014256	-0.33305	0.42517	-0.31449	0.90745	1.0284	0.10441	-0.094597	-0.36404	-1.1181	-0.021145	-1.5505	-0.94256	0.17338	-0.37632	-0.33875	-0.60778	-0.28102	0.12891	-0.098726	-0.17263	0.026327	0.81011	-0.72062	0.1389	-0.017923	-0.80153	-1.5526	0.3106	-0.66035	-0.70372	-0.27872	0.14659	0.19614	1.7291	0.19644	-0.30946	0.89573	0.1426	1.1896	0.81021	0.31463	-0.71778	-0.58448	0.88694	0.37707	-0.28343	0.88579	0.5888	0.79779	-0.37745	0.072463	1.2238	-1.0293	0.84372	-0.91126	-0.48516	-0.25888	1.2934	0.36813	-0.19759	-0.41677	0.57036	-1.1093	0.12578	0.93408	-0.0034454	-0.32001	1.4361	0.70737	-1.088	0.30908	-1.073	-0.92296	0.57409	0.038992	-1.5299	0.4765	0.581	-0.48489	0.9242	-0.49096	-1.051	0.2265	-0.022999	-0.73387	-0.42339	-0.48203	0.6595	0.93749	-0.44779	-0.24312	0.56836	0.32149	-0.54044	-0.34564	0.76184	-1.0915	0.26362	-0.33831	-0.83855	-0.39707	-0.81395	0.14219	0.040057	-0.35571	-1.3987	0.71445	0.64753	-1.4537	1.044
