-1.639587, -1.465890
-1.503538, 1.020478
-2.442517, 1.403511
-0.954730, 0.389077
-0.553878, 0.210701
-1.805241, 0.627896
-0.106935, -0.652506
-0.957511, 0.404601
-0.488578, 1.103220
-1.033748, 0.032094
-1.006284, -0.530212
-1.419817, 0.499941
0.319690, -0.452609
-0.901342, -0.207679
-1.278061, 0.169282
-1.797978, 0.063184
-1.745685, 0.683908
-0.594971, 0.269827
-0.320553, 0.008225
-1.717744, -1.348729
0.332120, 0.597203
-1.194166, -0.009004
-2.384404, 0.150605
-0.128900, -0.635782
-1.482985, -0.651589
0.406814, -0.120825
-1.895417, 0.337619
-1.192365, 0.514933
0.557318, -0.058064
0.900705, 0.915634
-1.960966, 0.280828
-2.206131, 0.537516
-0.729680, -0.377860
0.063810, 0.514723
-0.445182, 2.040563
-1.182223, -2.103122
-0.087322, 0.343506
-0.976962, -0.517590
-1.639376, 0.706046
-0.605156, -1.412245
-2.184600, 2.004168
1.146470, 0.431736
-0.054154, 0.627868
-0.225448, -0.582767
-1.114492, -0.090883
-0.319120, -0.246335
-2.795742, -0.197138
-0.262443, -0.860255
0.044755, 1.959566
-0.414662, 0.907261
-1.387091, -0.850658
-1.197554, -0.576017
-0.964800, -0.783293
0.177007, 0.443404
0.498967, 0.228000
-2.002112, -0.290191
-1.365813, -1.472068
-3.593273, 0.330938
-1.356715, -2.249363
-0.832913, -0.865653
-0.359414, -0.692819
-0.194666, 1.012192
-0.524551, -0.544839
-0.992132, -0.018265
0.038991, 0.714101
-1.045311, -0.510555
-1.894438, -1.686220
-0.938352, -0.983525
-0.768994, -0.859941
-1.330735, -0.549820
1.808359, -0.368975
-1.477859, 0.545970
-1.515723, 0.627368
-2.349248, -0.858405
-0.620165, -1.415558
-0.428519, -0.637146
-2.256803, 0.321580
-1.310468, -2.099382
-1.188610, 0.230189
0.195324, 0.101974
-1.181253, 0.916011
-2.637418, -1.309900
-1.966305, 0.245436
-1.584518, -1.125746
-1.884644, 0.101119
2.308200, -0.907885
-0.873168, 0.088232
-1.225742, 2.094705
0.446675, -0.600854
-0.934001, -1.808970
-1.394102, 1.986399
-1.225615, -0.220788
0.290232, 0.734761
0.214353, 0.048971
0.144236, 0.851810
-2.029674, 2.474561
-2.215826, 0.059818
-1.679353, 0.820337
0.228320, -0.741898
-1.479921, -0.743125
-0.528380, -0.449170
-1.832146, 0.788150
0.271409, 0.274023
-1.773595, 0.154292
0.572390, -1.215154
-2.275706, -1.083937
0.380314, 2.819317
-1.093110, 0.103715
0.778695, 0.939781
0.841909, 0.730155
-1.683439, -0.583586
-1.794623, 0.723639
-0.318615, -1.425252
0.964981, -0.537396
-1.740370, 1.670352
-1.852805, -0.014704
-0.035780, -1.242146
-0.260952, -0.080297
-0.491701, -1.152900
1.520983, -1.240567
-0.856579, 1.768345
0.205730, 0.031045
-1.064311, 0.825675
-0.316422, 1.703570
-2.290199, -0.357910
-3.438320, -0.695705
-0.101888, 0.394635
-0.501481, 0.221906
-1.546542, -0.815988
-0.463533, -1.030773
-1.757150, 0.270502
-0.278722, -0.112441
-2.625300, 1.108574
-1.416729, -0.324305
-0.677867, -1.031537
-2.322751, -0.893473
-1.008741, -0.065186
-0.563583, -1.076885
-0.268484, -0.078593
-0.575579, -0.897901
-2.116687, 0.091207
-1.446588, 0.527984
-2.350771, 1.286178
-1.842521, -1.935264
-0.813583, 0.310214
-1.469443, 1.225768
-1.331228, 0.336901
-1.060995, -1.401941
-2.417326, 0.753562
-1.581285, -0.535174
-3.251511, -1.081663
-2.339650, 0.247458
-1.598890, -1.207999
-1.794597, 0.646974
-0.689480, -2.876329
-1.231318, 0.861699
-0.144148, 0.279089
-1.165413, 1.027628
-2.491209, 0.370402
-0.614533, 1.238730
-2.170248, 0.750199
-1.652391, 0.432130
-1.586948, -0.812323
0.053495, -0.167019
-0.822580, -1.475507
-2.269977, -1.687889
-0.850892, 1.350926
-0.773514, -0.509716
-1.262518, -2.241204
-0.259376, 1.122977
-1.755780, -0.494789
0.319559, -1.925219
-0.992908, 0.291115
-0.540627, 1.025626
-1.302826, 0.085448
-1.324230, 0.155861
-0.940149, 0.040031
-0.538813, 0.138025
-1.238852, 0.498842
0.812501, 0.298075
0.104914, -0.268342
-3.271185, 1.480550
-1.501916, -1.000068
0.524733, 0.828244
-1.289356, 0.663223
-3.135850, 1.621036
-0.541876, 0.923513
-1.314333, -0.301428
-0.053487, -0.140136
0.985297, -0.361352
0.798967, -0.513162
-0.838043, -1.141142
-2.177864, 0.189363
-0.022121, -0.222443
-1.420304, -0.625065
-1.919668, 0.911093
-0.860305, 1.276386
-1.939592, 0.438333
-2.101678, -0.695362
-1.945685, 1.171696
0.423681, -0.432791
0.204086, -0.049034
0.032389, 0.509284
-2.900946, 0.869822
-0.573805, -0.175819
-0.960963, 0.853904
-1.900192, 1.750202
-1.117238, -0.924095
0.175653, 0.505816
-1.282327, 0.055777
-0.812361, -2.235445
-2.381211, -1.133106
-1.511806, -0.945481
-0.450359, 1.453919
-1.167520, 0.129914
-0.996765, -1.068112
1.675845, 0.839253
-1.327793, -1.044497
-2.561571, 0.356864
0.420542, 1.264646
-1.246816, 0.600187
-0.140736, -0.916781
-2.824273, 1.338624
-1.572790, -1.140023
-1.052448, -1.432415
-0.050255, 2.706223
0.672976, 1.120959
-3.174963, 0.010596
-0.956249, 1.193595
-0.991504, 1.526770
0.948615, -0.787400
0.245410, -0.148827
0.091458, 0.270812
-0.146010, 0.940493
-0.601852, -1.803639
-2.496441, -0.128272
0.054782, -0.594633
-0.428294, -0.084777
-2.526243, -0.149743
-2.098576, 1.483979
-1.194732, -1.157515
-1.358073, -0.641262
-1.062385, -0.035448
-1.147845, -1.015122
-1.732267, -1.132505
-1.626378, 1.609935
-1.375124, -1.362378
-0.591980, -1.354647
-0.188999, 1.158386
-0.446729, 0.942739
-0.070294, -0.512336
-1.700826, 1.111070
-1.096884, 0.291972
1.653292, 0.856976
-1.405830, -1.446884
-2.381722, 0.902057
0.451127, -1.152123
-0.939709, -0.750100
-1.982865, 1.555607
-1.817323, 0.871287
0.152930, 1.386230
-1.410667, -0.653207
-3.017741, 0.283422
-1.459087, -0.566261
-0.713072, -1.391247
